CID,Canonical_SMILES,prediction_label,prediction_score
154897284,CC1=NC(=NC=C1C(=O)NC2CCNCC2O)N3CCN(CC3)C.Cl.Cl,1,0.8672528852235765
166370271,COC(=O)CCC1=CC(=CN=C1)NC(=O)C2=CC3=C(C=C2)NCCCC3,1,0.8672193852268455
129220560,CC1=CC(=NC=C1N2C3=C4C(=C(SC4=NC=C3)C(=O)NC5CCCNC5)NC2=O)OCC(C)C,1,0.866730053822938
168471411,COC(=O)CCCC(=O)N1CCC2=C3C1C4=CC(=CC=C4)OCCCNC(=O)C5=CC(=CN=C5)OC(=C2)C=C3,1,0.8667232618049016
162698102,CN1CCN(CC1)CC2=CC=C(C=C2)C3=CN=C(S3)C4CN(C4)C(=O)C5=CC=C(S5)NC(=O)C6CCCN6,1,0.8665583468562532
142450117,CC1CCCCN1CCN.CC1=C(C=CC(=C1)Cl)C(C)NC2=NC(=CN=C2C(=C)C)N3CCNCC3.C=O,1,0.8663486253411038
67467516,CC1=CN=C(C=N1)N2CCC(CC2)OC3=NC4=C(S3)C=C(C=C4)C5=CC(NCC5)S(=O)(=O)CCC(=O)OC,1,0.866120999365712
117653995,CC1CN(CCN1)C(=O)NCC2=CN=C3N2C=CS3,1,0.8658341405108304
68969130,CCN1C2=C(C(=NC=C2C(=O)NC3CCNC3)C4=CC=CS4)N=C1C5=NON=C5N,1,0.8657749727468833
120998554,C1CNCCC1C2=CN=C(S2)NC(=O)CCC3=NC=CS3.Cl,1,0.8656053758724503
58985748,CCOC(=O)N=S(=O)(C)C1=CC=C(C=C1)NC2=NC=C(C(=N2)NC3CCCCNC3=O)C4=CC=CS4,1,0.8655539910365134
121833979,CC(=O)NC(CC(=O)NC1=NC=C(S1)C2CCNCC2)C3=CC=CS3,1,0.8654903924127589
160575961,COC(=O)CCC1CN(C(=O)O1)C2=C(C(=C(C=C2)C3=CN=C(C=C3)N4CCNC4=O)F)F,1,0.865259882152133
56889312,COC(=O)CCN1C=C(C=N1)C2=C(C(=NC3=C2CNCC3)N)C#N,1,0.8651934064389606
114718409,COC(=O)CCN1C=NC=C1C2CNCCO2,1,0.864858001734563
